trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,block_trade_id,parsed_timestamp,currency,expiry,strike,pc
8255,146802943,1619402725247,3,0.0025,0.00366698,82.99,BTC-30APR21-60000-C,52233.34,buy,2.2,,2021-04-26 02:05:25.247,BTC,30APR21,60000,C
8256,146802945,1619402725265,3,0.0025,0.00366698,82.99,BTC-30APR21-60000-C,52233.34,buy,4.2,,2021-04-26 02:05:25.265,BTC,30APR21,60000,C
8257,146802946,1619402725265,3,0.0025,0.00366698,82.99,BTC-30APR21-60000-C,52233.34,buy,5.4,,2021-04-26 02:05:25.265,BTC,30APR21,60000,C
8258,146802947,1619402725267,3,0.0025,0.00366698,82.99,BTC-30APR21-60000-C,52233.34,buy,3.8,,2021-04-26 02:05:25.267,BTC,30APR21,60000,C
8259,146802948,1619402725269,3,0.0025,0.00366698,82.99,BTC-30APR21-60000-C,52233.34,buy,3.7,,2021-04-26 02:05:25.269,BTC,30APR21,60000,C
8260,146802955,1619402725439,3,0.0025,0.00366698,83.11,BTC-30APR21-60000-C,52227.48,buy,1.7,,2021-04-26 02:05:25.439,BTC,30APR21,60000,C
8261,146802956,1619402725448,3,0.0025,0.00366698,83.11,BTC-30APR21-60000-C,52227.48,buy,4.2,,2021-04-26 02:05:25.448,BTC,30APR21,60000,C
7347,146804128,1619402871007,0,0.0315,0.03114423,75.68,BTC-30APR21-52000-P,52170.29,buy,0.4,,2021-04-26 02:07:51.007,BTC,30APR21,52000,P
1552,146804333,1619402918444,2,0.0175,0.0179279,73.99,BTC-30APR21-54000-C,52190.66,buy,1.0,,2021-04-26 02:08:38.444,BTC,30APR21,54000,C
876,146804370,1619402921013,0,0.087,0.08927009,81.22,BTC-30APR21-48000-C,52216.82,sell,0.2,,2021-04-26 02:08:41.013,BTC,30APR21,48000,C
6224,146804562,1619402939424,2,0.0095,0.01002471,88.16,BTC-30APR21-48000-P,52254.84,sell,0.2,,2021-04-26 02:08:59.424,BTC,30APR21,48000,P
5814,146804684,1619402969328,2,0.001,0.00141938,95.75,BTC-30APR21-64000-C,52175.18,sell,0.7,,2021-04-26 02:09:29.328,BTC,30APR21,64000,C
7348,146804898,1619403039593,1,0.0315,0.03142605,74.98,BTC-30APR21-52000-P,52112.33,sell,0.1,,2021-04-26 02:10:39.593,BTC,30APR21,52000,P
7349,146804899,1619403039758,1,0.0315,0.03142605,74.99,BTC-30APR21-52000-P,52116.04,sell,0.3,,2021-04-26 02:10:39.758,BTC,30APR21,52000,P
7350,146804900,1619403039921,1,0.0315,0.03142377,74.99,BTC-30APR21-52000-P,52116.04,sell,0.4,,2021-04-26 02:10:39.921,BTC,30APR21,52000,P
7351,146804901,1619403039949,1,0.0315,0.03142377,74.99,BTC-30APR21-52000-P,52116.04,sell,0.2,,2021-04-26 02:10:39.949,BTC,30APR21,52000,P
1374,146805505,1619403117375,0,0.057,0.05717156,79.76,BTC-30APR21-50000-C,52129.1,buy,0.8,,2021-04-26 02:11:57.375,BTC,30APR21,50000,C
1554,146805682,1619403146107,1,0.018,0.01774341,75.46,BTC-30APR21-54000-C,52161.32,buy,0.5,,2021-04-26 02:12:26.107,BTC,30APR21,54000,C
1553,146805681,1619403146107,0,0.018,0.01774341,75.46,BTC-30APR21-54000-C,52161.32,buy,0.5,,2021-04-26 02:12:26.107,BTC,30APR21,54000,C
1555,146805695,1619403152562,2,0.0175,0.01770063,74.25,BTC-30APR21-54000-C,52158.61,sell,0.6,,2021-04-26 02:12:32.562,BTC,30APR21,54000,C
1556,146805696,1619403152565,3,0.0175,0.01770063,74.25,BTC-30APR21-54000-C,52158.61,sell,0.1,,2021-04-26 02:12:32.565,BTC,30APR21,54000,C
6268,146805784,1619403177160,2,0.0085,0.00927432,75.06,BTC-30APR21-56000-C,52136.72,sell,0.5,,2021-04-26 02:12:57.160,BTC,30APR21,56000,C
1557,146805791,1619403180732,3,0.0175,0.01762578,74.51,BTC-30APR21-54000-C,52133.5,sell,0.1,,2021-04-26 02:13:00.732,BTC,30APR21,54000,C
1558,146805792,1619403180849,3,0.0175,0.01762578,74.51,BTC-30APR21-54000-C,52133.5,sell,0.1,,2021-04-26 02:13:00.849,BTC,30APR21,54000,C
1559,146805795,1619403183144,3,0.0175,0.01758015,74.61,BTC-30APR21-54000-C,52124.47,sell,0.1,,2021-04-26 02:13:03.144,BTC,30APR21,54000,C
6269,146805816,1619403189279,3,0.0085,0.00923134,75.14,BTC-30APR21-56000-C,52125.93,buy,0.1,,2021-04-26 02:13:09.279,BTC,30APR21,56000,C
6270,146805820,1619403189408,3,0.0085,0.00923134,75.14,BTC-30APR21-56000-C,52125.93,buy,0.2,,2021-04-26 02:13:09.408,BTC,30APR21,56000,C
6271,146805821,1619403189417,3,0.0085,0.00923134,75.14,BTC-30APR21-56000-C,52125.93,buy,0.1,,2021-04-26 02:13:09.417,BTC,30APR21,56000,C
6272,146805822,1619403189653,3,0.0085,0.00923134,75.14,BTC-30APR21-56000-C,52125.93,buy,0.2,,2021-04-26 02:13:09.653,BTC,30APR21,56000,C
6273,146805823,1619403189739,3,0.0085,0.00923134,75.14,BTC-30APR21-56000-C,52125.93,buy,0.2,,2021-04-26 02:13:09.739,BTC,30APR21,56000,C
6274,146805827,1619403192561,3,0.0085,0.00929537,74.91,BTC-30APR21-56000-C,52144.53,buy,0.1,,2021-04-26 02:13:12.561,BTC,30APR21,56000,C
6275,146805832,1619403200684,3,0.0085,0.00929678,74.86,BTC-30APR21-56000-C,52156.64,buy,3.6,,2021-04-26 02:13:20.684,BTC,30APR21,56000,C
6942,146805866,1619403213489,3,0.0165,0.0172811,77.98,BTC-30APR21-50000-P,52173.27,sell,0.3,,2021-04-26 02:13:33.489,BTC,30APR21,50000,P
6943,146805867,1619403213492,3,0.0165,0.0172811,77.98,BTC-30APR21-50000-P,52173.27,buy,0.5,,2021-04-26 02:13:33.492,BTC,30APR21,50000,P
5206,146805915,1619403233691,3,0.002,0.00173096,138.69,BTC-30APR21-40000-P,52193.27,buy,0.5,,2021-04-26 02:13:53.691,BTC,30APR21,40000,P
6225,146805934,1619403242132,0,0.01,0.01005102,89.26,BTC-30APR21-48000-P,52196.63,sell,0.1,,2021-04-26 02:14:02.132,BTC,30APR21,48000,P
6226,146806355,1619403360354,0,0.0105,0.01026233,90.57,BTC-30APR21-48000-P,52130.7,buy,0.9,,2021-04-26 02:16:00.354,BTC,30APR21,48000,P
5207,146806369,1619403362966,3,0.002,0.00176349,138.33,BTC-30APR21-40000-P,52124.62,buy,0.5,,2021-04-26 02:16:02.966,BTC,30APR21,40000,P
7352,146806746,1619403449843,2,0.03,0.03105374,71.96,BTC-30APR21-52000-P,52141.26,sell,0.1,,2021-04-26 02:17:29.843,BTC,30APR21,52000,P
7353,146807202,1619403546471,0,0.0315,0.03129356,74.18,BTC-30APR21-52000-P,52052.23,buy,0.5,,2021-04-26 02:19:06.471,BTC,30APR21,52000,P
1560,146807501,1619403559386,2,0.0165,0.01674063,73.65,BTC-30APR21-54000-C,51975.03,sell,0.1,,2021-04-26 02:19:19.386,BTC,30APR21,54000,C
1561,146807504,1619403559446,3,0.0165,0.01674063,73.65,BTC-30APR21-54000-C,51975.03,sell,0.1,,2021-04-26 02:19:19.446,BTC,30APR21,54000,C
6944,146807849,1619403589965,0,0.018,0.01812149,79.43,BTC-30APR21-50000-P,51946.5,sell,0.2,,2021-04-26 02:19:49.965,BTC,30APR21,50000,P
6945,146807850,1619403590175,1,0.018,0.01812149,79.43,BTC-30APR21-50000-P,51946.5,sell,0.1,,2021-04-26 02:19:50.175,BTC,30APR21,50000,P
6276,146807938,1619403600530,2,0.008,0.00833785,75.61,BTC-30APR21-56000-C,51904.97,sell,0.3,,2021-04-26 02:20:00.530,BTC,30APR21,56000,C
8262,146808135,1619403614610,3,0.0025,0.00263521,86.07,BTC-30APR21-60000-C,51869.7,sell,0.1,,2021-04-26 02:20:14.610,BTC,30APR21,60000,C
8263,146808144,1619403614845,3,0.0025,0.00263521,86.26,BTC-30APR21-60000-C,51849.98,sell,0.1,,2021-04-26 02:20:14.845,BTC,30APR21,60000,C
8264,146808148,1619403614870,3,0.0025,0.00263521,86.26,BTC-30APR21-60000-C,51849.98,sell,0.1,,2021-04-26 02:20:14.870,BTC,30APR21,60000,C
8265,146808203,1619403619658,3,0.0025,0.00260987,86.35,BTC-30APR21-60000-C,51858.43,sell,0.1,,2021-04-26 02:20:19.658,BTC,30APR21,60000,C
8266,146808209,1619403619802,3,0.0025,0.00260987,86.35,BTC-30APR21-60000-C,51858.43,sell,0.1,,2021-04-26 02:20:19.802,BTC,30APR21,60000,C
8267,146808211,1619403619940,3,0.0025,0.0026022,86.34,BTC-30APR21-60000-C,51862.73,sell,0.1,,2021-04-26 02:20:19.940,BTC,30APR21,60000,C
8268,146808219,1619403622492,3,0.0025,0.00261829,86.28,BTC-30APR21-60000-C,51863.65,sell,0.1,,2021-04-26 02:20:22.492,BTC,30APR21,60000,C
8269,146808228,1619403624904,3,0.0025,0.00261971,86.22,BTC-30APR21-60000-C,51863.2,sell,0.3,,2021-04-26 02:20:24.904,BTC,30APR21,60000,C
4913,146808727,1619403751351,3,0.0005,0.000193,128.24,BTC-30APR21-72000-C,52014.3,buy,30.3,,2021-04-26 02:22:31.351,BTC,30APR21,72000,C
4914,146808728,1619403751351,3,0.0005,0.000193,128.24,BTC-30APR21-72000-C,52014.3,buy,5.0,,2021-04-26 02:22:31.351,BTC,30APR21,72000,C
1606,146808932,1619403830483,0,0.0545,0.05485,72.31,BTC-30APR21-54000-P,52053.89,buy,0.1,,2021-04-26 02:23:50.483,BTC,30APR21,54000,P
7354,146809085,1619403876193,0,0.0325,0.03226301,74.02,BTC-30APR21-52000-P,51950.44,buy,0.1,,2021-04-26 02:24:36.193,BTC,30APR21,52000,P
6227,146809101,1619403885641,1,0.0105,0.01068003,88.29,BTC-30APR21-48000-P,51942.2,sell,0.6,,2021-04-26 02:24:45.641,BTC,30APR21,48000,P
5815,146809763,1619404011490,3,0.001,0.00100476,96.85,BTC-30APR21-64000-C,51999.08,sell,0.1,,2021-04-26 02:26:51.490,BTC,30APR21,64000,C
6946,146809884,1619404053040,2,0.0165,0.01772807,75.76,BTC-30APR21-50000-P,52018.4,sell,3.0,,2021-04-26 02:27:33.040,BTC,30APR21,50000,P
6947,146809885,1619404053040,3,0.0165,0.01772807,75.76,BTC-30APR21-50000-P,52018.4,sell,0.5,,2021-04-26 02:27:33.040,BTC,30APR21,50000,P
6948,146809886,1619404053052,3,0.0165,0.01772807,75.76,BTC-30APR21-50000-P,52018.4,buy,2.5,,2021-04-26 02:27:33.052,BTC,30APR21,50000,P
6949,146809887,1619404053087,3,0.0165,0.01772807,75.76,BTC-30APR21-50000-P,52018.4,buy,1.2,,2021-04-26 02:27:33.087,BTC,30APR21,50000,P
6950,146809888,1619404053180,3,0.0165,0.01772807,75.76,BTC-30APR21-50000-P,52018.4,buy,1.2,,2021-04-26 02:27:33.180,BTC,30APR21,50000,P
6951,146809889,1619404053271,3,0.0165,0.01772807,75.76,BTC-30APR21-50000-P,52018.4,buy,0.5,,2021-04-26 02:27:33.271,BTC,30APR21,50000,P
6952,146809901,1619404057772,3,0.0165,0.01770136,75.72,BTC-30APR21-50000-P,52007.49,buy,11.1,,2021-04-26 02:27:37.772,BTC,30APR21,50000,P
6953,146809906,1619404069859,2,0.016,0.01768374,74.37,BTC-30APR21-50000-P,52007.05,sell,0.7,,2021-04-26 02:27:49.859,BTC,30APR21,50000,P
6954,146809907,1619404069859,3,0.016,0.01768374,74.37,BTC-30APR21-50000-P,52007.05,sell,20.0,,2021-04-26 02:27:49.859,BTC,30APR21,50000,P
6955,146809908,1619404069859,3,0.016,0.01768374,74.37,BTC-30APR21-50000-P,52007.05,sell,8.9,,2021-04-26 02:27:49.859,BTC,30APR21,50000,P
6956,146809909,1619404069867,3,0.016,0.01768374,74.37,BTC-30APR21-50000-P,52007.05,buy,0.4,,2021-04-26 02:27:49.867,BTC,30APR21,50000,P
6957,146809953,1619404094073,0,0.017,0.01749523,77.38,BTC-30APR21-50000-P,52013.38,buy,0.9,,2021-04-26 02:28:14.073,BTC,30APR21,50000,P
6958,146809954,1619404094073,1,0.017,0.01749523,77.38,BTC-30APR21-50000-P,52013.38,buy,1.1,,2021-04-26 02:28:14.073,BTC,30APR21,50000,P
5260,146810016,1619404109598,3,0.004,0.00452807,110.58,BTC-30APR21-44000-P,52011.17,sell,2.0,,2021-04-26 02:28:29.598,BTC,30APR21,44000,P
6961,146810196,1619404174707,3,0.0155,0.0174797,72.96,BTC-30APR21-50000-P,51985.64,sell,1.2,,2021-04-26 02:29:34.707,BTC,30APR21,50000,P
6959,146810194,1619404174707,2,0.0155,0.0174797,72.96,BTC-30APR21-50000-P,51985.64,sell,0.5,,2021-04-26 02:29:34.707,BTC,30APR21,50000,P
6960,146810195,1619404174707,3,0.0155,0.0174797,72.96,BTC-30APR21-50000-P,51985.64,sell,20.0,,2021-04-26 02:29:34.707,BTC,30APR21,50000,P
6962,146810197,1619404174716,3,0.0155,0.0174797,72.96,BTC-30APR21-50000-P,51985.64,buy,8.3,,2021-04-26 02:29:34.716,BTC,30APR21,50000,P
5261,146810570,1619404300128,3,0.004,0.00451854,109.96,BTC-30APR21-44000-P,51915.79,sell,0.1,,2021-04-26 02:31:40.128,BTC,30APR21,44000,P
6963,146810587,1619404307185,3,0.0155,0.01741728,72.33,BTC-30APR21-50000-P,51909.9,sell,20.0,,2021-04-26 02:31:47.185,BTC,30APR21,50000,P
7355,146810646,1619404312814,2,0.0305,0.0318221,68.7,BTC-30APR21-52000-P,51897.69,sell,0.1,,2021-04-26 02:31:52.814,BTC,30APR21,52000,P
1607,146810772,1619404331702,0,0.055,0.05624653,68.87,BTC-30APR21-54000-P,51871.89,sell,0.1,,2021-04-26 02:32:11.702,BTC,30APR21,54000,P
6964,146811085,1619404403355,0,0.0165,0.01767831,73.67,BTC-30APR21-50000-P,51831.9,buy,1.4,,2021-04-26 02:33:23.355,BTC,30APR21,50000,P
6965,146811091,1619404404066,1,0.0165,0.01767831,73.67,BTC-30APR21-50000-P,51821.54,buy,1.0,,2021-04-26 02:33:24.066,BTC,30APR21,50000,P
5262,146811144,1619404414405,3,0.004,0.00460539,108.99,BTC-30APR21-44000-P,51814.42,sell,5.0,,2021-04-26 02:33:34.405,BTC,30APR21,44000,P
5264,146811151,1619404417496,3,0.004,0.004607,108.96,BTC-30APR21-44000-P,51811.8,sell,2.0,,2021-04-26 02:33:37.496,BTC,30APR21,44000,P
5263,146811150,1619404417496,3,0.004,0.004607,108.96,BTC-30APR21-44000-P,51811.8,sell,0.1,,2021-04-26 02:33:37.496,BTC,30APR21,44000,P
4528,146811454,1619404481604,1,0.001,0.00023132,162.69,BTC-30APR21-36000-P,51780.83,buy,1.0,,2021-04-26 02:34:41.604,BTC,30APR21,36000,P
7356,146811856,1619404605921,3,0.0305,0.03059352,70.62,BTC-30APR21-52000-P,51976.6,sell,0.6,,2021-04-26 02:36:45.921,BTC,30APR21,52000,P
7357,146811858,1619404606106,3,0.0305,0.03059352,70.57,BTC-30APR21-52000-P,51985.38,sell,0.2,,2021-04-26 02:36:46.106,BTC,30APR21,52000,P
7358,146811859,1619404606142,3,0.0305,0.03059352,70.57,BTC-30APR21-52000-P,51985.38,sell,0.1,,2021-04-26 02:36:46.142,BTC,30APR21,52000,P
7359,146811881,1619404607812,3,0.0305,0.03054089,70.75,BTC-30APR21-52000-P,51987.21,sell,0.6,,2021-04-26 02:36:47.812,BTC,30APR21,52000,P
7360,146811882,1619404607851,3,0.0305,0.03054089,70.75,BTC-30APR21-52000-P,51987.21,sell,1.5,,2021-04-26 02:36:47.851,BTC,30APR21,52000,P
7361,146811883,1619404607885,3,0.0305,0.03054089,70.75,BTC-30APR21-52000-P,51987.21,sell,0.4,,2021-04-26 02:36:47.885,BTC,30APR21,52000,P
7362,146811885,1619404608019,3,0.0305,0.03054089,70.77,BTC-30APR21-52000-P,51994.5,sell,0.1,,2021-04-26 02:36:48.019,BTC,30APR21,52000,P
7363,146811891,1619404608215,3,0.0305,0.03054089,70.77,BTC-30APR21-52000-P,51994.5,sell,0.1,,2021-04-26 02:36:48.215,BTC,30APR21,52000,P
7364,146811892,1619404608256,3,0.0305,0.03054089,70.77,BTC-30APR21-52000-P,51994.5,sell,0.1,,2021-04-26 02:36:48.256,BTC,30APR21,52000,P
7365,146811906,1619404608740,3,0.0305,0.0305309,70.77,BTC-30APR21-52000-P,51994.5,sell,0.5,,2021-04-26 02:36:48.740,BTC,30APR21,52000,P
7366,146811909,1619404609010,3,0.0305,0.0305309,70.93,BTC-30APR21-52000-P,51999.93,sell,0.3,,2021-04-26 02:36:49.010,BTC,30APR21,52000,P
7367,146811910,1619404609220,3,0.0305,0.0305309,70.93,BTC-30APR21-52000-P,51999.93,sell,0.1,,2021-04-26 02:36:49.220,BTC,30APR21,52000,P
7368,146811911,1619404609222,3,0.0305,0.0305309,70.93,BTC-30APR21-52000-P,51999.93,sell,0.2,,2021-04-26 02:36:49.222,BTC,30APR21,52000,P
7369,146811926,1619404611896,3,0.0305,0.03034211,71.21,BTC-30APR21-52000-P,51998.46,sell,0.6,,2021-04-26 02:36:51.896,BTC,30APR21,52000,P
7370,146811928,1619404612943,3,0.0305,0.0304313,71.05,BTC-30APR21-52000-P,52000.6,sell,0.1,,2021-04-26 02:36:52.943,BTC,30APR21,52000,P
7371,146811935,1619404617180,3,0.0305,0.03040513,71.1,BTC-30APR21-52000-P,52005.27,sell,0.5,,2021-04-26 02:36:57.180,BTC,30APR21,52000,P
7372,146811936,1619404617363,3,0.0305,0.03040513,71.1,BTC-30APR21-52000-P,52005.27,sell,0.1,,2021-04-26 02:36:57.363,BTC,30APR21,52000,P
7373,146811937,1619404617494,3,0.0305,0.03038763,71.1,BTC-30APR21-52000-P,52005.27,sell,0.1,,2021-04-26 02:36:57.494,BTC,30APR21,52000,P
7374,146811938,1619404617549,3,0.0305,0.03038763,71.1,BTC-30APR21-52000-P,52005.27,sell,0.1,,2021-04-26 02:36:57.549,BTC,30APR21,52000,P
6228,146812079,1619404682668,2,0.009,0.00963161,83.63,BTC-30APR21-48000-P,51953.21,sell,0.2,,2021-04-26 02:38:02.668,BTC,30APR21,48000,P
4915,146812408,1619404807121,3,0.0005,0.00029881,128.94,BTC-30APR21-72000-C,51907.31,sell,50.0,,2021-04-26 02:40:07.121,BTC,30APR21,72000,C
7375,146812465,1619404828879,3,0.0305,0.03107165,69.24,BTC-30APR21-52000-P,51931.16,sell,0.4,,2021-04-26 02:40:28.879,BTC,30APR21,52000,P
7376,146812466,1619404828944,3,0.0305,0.03107165,69.24,BTC-30APR21-52000-P,51931.16,sell,0.2,,2021-04-26 02:40:28.944,BTC,30APR21,52000,P
7377,146812593,1619404850826,3,0.0305,0.03106683,69.22,BTC-30APR21-52000-P,51918.46,sell,0.2,,2021-04-26 02:40:50.826,BTC,30APR21,52000,P
5210,146812626,1619404869685,3,0.0015,0.00174064,130.31,BTC-30APR21-40000-P,51907.09,sell,20.0,,2021-04-26 02:41:09.685,BTC,30APR21,40000,P
5209,146812625,1619404869685,3,0.0015,0.00174064,130.31,BTC-30APR21-40000-P,51907.09,sell,1.0,,2021-04-26 02:41:09.685,BTC,30APR21,40000,P
5208,146812624,1619404869685,2,0.0015,0.00174064,130.31,BTC-30APR21-40000-P,51907.09,sell,1.0,,2021-04-26 02:41:09.685,BTC,30APR21,40000,P
5211,146812627,1619404869685,3,0.0015,0.00174064,130.31,BTC-30APR21-40000-P,51907.09,sell,2.0,,2021-04-26 02:41:09.685,BTC,30APR21,40000,P
7378,146812630,1619404870361,3,0.0305,0.0310371,69.33,BTC-30APR21-52000-P,51909.54,sell,0.1,,2021-04-26 02:41:10.361,BTC,30APR21,52000,P
7379,146812632,1619404871628,3,0.0305,0.03101186,69.41,BTC-30APR21-52000-P,51914.58,sell,0.1,,2021-04-26 02:41:11.628,BTC,30APR21,52000,P
7380,146812633,1619404872165,3,0.0305,0.03101186,69.54,BTC-30APR21-52000-P,51918.95,sell,0.2,,2021-04-26 02:41:12.165,BTC,30APR21,52000,P
7381,146812639,1619404879539,3,0.0305,0.03082902,69.77,BTC-30APR21-52000-P,51919.63,sell,0.8,,2021-04-26 02:41:19.539,BTC,30APR21,52000,P
7382,146812641,1619404879713,3,0.0305,0.03082902,69.77,BTC-30APR21-52000-P,51919.63,sell,0.3,,2021-04-26 02:41:19.713,BTC,30APR21,52000,P
7383,146812645,1619404879925,3,0.0305,0.03082902,69.77,BTC-30APR21-52000-P,51919.63,sell,0.1,,2021-04-26 02:41:19.925,BTC,30APR21,52000,P
7384,146812674,1619404884457,3,0.0305,0.03079725,69.9,BTC-30APR21-52000-P,51924.91,sell,0.1,,2021-04-26 02:41:24.457,BTC,30APR21,52000,P
7385,146812675,1619404884676,3,0.0305,0.03079725,69.9,BTC-30APR21-52000-P,51924.91,sell,0.2,,2021-04-26 02:41:24.676,BTC,30APR21,52000,P
7386,146812676,1619404884700,3,0.0305,0.03079725,69.9,BTC-30APR21-52000-P,51924.91,sell,0.1,,2021-04-26 02:41:24.700,BTC,30APR21,52000,P
7387,146812677,1619404884924,3,0.0305,0.03079725,69.9,BTC-30APR21-52000-P,51924.91,sell,0.2,,2021-04-26 02:41:24.924,BTC,30APR21,52000,P
7388,146812678,1619404885000,3,0.0305,0.03076332,69.9,BTC-30APR21-52000-P,51924.91,sell,0.1,,2021-04-26 02:41:25.000,BTC,30APR21,52000,P
7389,146812703,1619404885828,3,0.0305,0.03076332,70.11,BTC-30APR21-52000-P,51931.08,sell,0.6,,2021-04-26 02:41:25.828,BTC,30APR21,52000,P
4916,146812859,1619404899700,3,0.0005,0.00031834,128.59,BTC-30APR21-72000-C,51938.86,sell,50.0,,2021-04-26 02:41:39.700,BTC,30APR21,72000,C
6229,146812953,1619404927125,3,0.009,0.00941758,83.71,BTC-30APR21-48000-P,51935.08,sell,0.6,,2021-04-26 02:42:07.125,BTC,30APR21,48000,P
6230,146812954,1619404928109,3,0.009,0.0094198,83.71,BTC-30APR21-48000-P,51935.55,sell,0.2,,2021-04-26 02:42:08.109,BTC,30APR21,48000,P
4917,146812955,1619404930152,3,0.0005,0.00032295,128.58,BTC-30APR21-72000-C,51941.03,sell,50.0,,2021-04-26 02:42:10.152,BTC,30APR21,72000,C
4918,146812984,1619404935403,3,0.0005,0.00032395,128.57,BTC-30APR21-72000-C,51947.93,sell,50.0,,2021-04-26 02:42:15.403,BTC,30APR21,72000,C
4919,146812986,1619404938370,3,0.0005,0.00032459,128.55,BTC-30APR21-72000-C,51948.97,sell,50.0,,2021-04-26 02:42:18.370,BTC,30APR21,72000,C
4920,146812987,1619404942019,3,0.0005,0.00032512,128.56,BTC-30APR21-72000-C,51952.26,sell,50.0,,2021-04-26 02:42:22.019,BTC,30APR21,72000,C
985,146813022,1619404944703,2,0.001,0.00135058,84.75,BTC-30APR21-62000-C,51957.36,sell,0.8,,2021-04-26 02:42:24.703,BTC,30APR21,62000,C
4921,146813039,1619404947488,3,0.0005,0.00032562,128.62,BTC-30APR21-72000-C,51947.06,sell,16.6,,2021-04-26 02:42:27.488,BTC,30APR21,72000,C
986,146813069,1619404951217,3,0.001,0.00133055,84.98,BTC-30APR21-62000-C,51931.93,sell,0.6,,2021-04-26 02:42:31.217,BTC,30APR21,62000,C
281,146814055,1619405079821,0,0.159,0.15755617,118.78,BTC-30APR21-44000-C,51966.16,sell,0.5,,2021-04-26 02:44:39.821,BTC,30APR21,44000,C
6277,146814494,1619405170852,2,0.007,0.00738512,70.92,BTC-30APR21-56000-C,51971.97,buy,0.7,,2021-04-26 02:46:10.852,BTC,30APR21,56000,C
6278,146814495,1619405170852,3,0.007,0.00738512,70.92,BTC-30APR21-56000-C,51971.97,buy,1.4,,2021-04-26 02:46:10.852,BTC,30APR21,56000,C
6279,146814591,1619405175424,3,0.007,0.00741952,70.75,BTC-30APR21-56000-C,51989.61,buy,0.8,,2021-04-26 02:46:15.424,BTC,30APR21,56000,C
282,146814798,1619405203635,1,0.159,0.15841789,113.87,BTC-30APR21-44000-C,52022.81,sell,1.0,,2021-04-26 02:46:43.635,BTC,30APR21,44000,C
6966,146814930,1619405242295,2,0.0155,0.01544471,74.21,BTC-30APR21-50000-P,52005.21,sell,0.9,,2021-04-26 02:47:22.295,BTC,30APR21,50000,P
6967,146815194,1619405281268,2,0.015,0.01549534,72.75,BTC-30APR21-50000-P,51987.53,sell,25.0,,2021-04-26 02:48:01.268,BTC,30APR21,50000,P
6968,146815195,1619405281268,3,0.015,0.01549534,72.75,BTC-30APR21-50000-P,51987.53,sell,1.3,,2021-04-26 02:48:01.268,BTC,30APR21,50000,P
6231,146815259,1619405311882,2,0.008,0.00876893,81.02,BTC-30APR21-48000-P,51997.03,sell,0.5,,2021-04-26 02:48:31.882,BTC,30APR21,48000,P
6232,146815260,1619405311885,3,0.008,0.00876893,81.02,BTC-30APR21-48000-P,51997.03,buy,3.1,,2021-04-26 02:48:31.885,BTC,30APR21,48000,P
6233,146815261,1619405311922,3,0.008,0.00876893,81.02,BTC-30APR21-48000-P,51997.03,buy,1.0,,2021-04-26 02:48:31.922,BTC,30APR21,48000,P
6234,146815263,1619405311963,3,0.008,0.00876893,81.02,BTC-30APR21-48000-P,51997.03,buy,0.7,,2021-04-26 02:48:31.963,BTC,30APR21,48000,P
6235,146815322,1619405323066,3,0.008,0.00874624,81.03,BTC-30APR21-48000-P,51998.97,buy,0.2,,2021-04-26 02:48:43.066,BTC,30APR21,48000,P
7390,146815479,1619405358883,2,0.0285,0.02895259,67.98,BTC-30APR21-52000-P,52014.68,sell,0.2,,2021-04-26 02:49:18.883,BTC,30APR21,52000,P
7391,146815495,1619405359358,3,0.0285,0.02895259,67.98,BTC-30APR21-52000-P,52014.68,sell,0.1,,2021-04-26 02:49:19.358,BTC,30APR21,52000,P
6236,146815533,1619405367853,3,0.008,0.00862011,81.23,BTC-30APR21-48000-P,52007.33,buy,4.5,,2021-04-26 02:49:27.853,BTC,30APR21,48000,P
7392,146815799,1619405432212,3,0.0285,0.02887179,68.07,BTC-30APR21-52000-P,52026.74,sell,0.2,,2021-04-26 02:50:32.212,BTC,30APR21,52000,P
7393,146816260,1619405499498,3,0.0285,0.02911772,67.44,BTC-30APR21-52000-P,51992.81,sell,0.1,,2021-04-26 02:51:39.498,BTC,30APR21,52000,P
7394,146816267,1619405499957,3,0.0285,0.02911659,67.44,BTC-30APR21-52000-P,52005.95,sell,0.1,,2021-04-26 02:51:39.957,BTC,30APR21,52000,P
7395,146817329,1619405788782,3,0.0285,0.02879628,67.27,BTC-30APR21-52000-P,52003.98,sell,0.1,,2021-04-26 02:56:28.782,BTC,30APR21,52000,P
7396,146817800,1619405967016,3,0.0285,0.02880518,67.2,BTC-30APR21-52000-P,51986.56,sell,0.1,,2021-04-26 02:59:27.016,BTC,30APR21,52000,P
7397,146817888,1619406003052,3,0.0285,0.02850831,67.89,BTC-30APR21-52000-P,52016.34,sell,0.2,,2021-04-26 03:00:03.052,BTC,30APR21,52000,P
7398,146817896,1619406003087,3,0.0285,0.02850831,67.89,BTC-30APR21-52000-P,52016.34,sell,0.1,,2021-04-26 03:00:03.087,BTC,30APR21,52000,P
7399,146817902,1619406003354,3,0.0285,0.02850831,67.97,BTC-30APR21-52000-P,52023.19,sell,0.2,,2021-04-26 03:00:03.354,BTC,30APR21,52000,P
7400,146817940,1619406004416,3,0.0285,0.02847337,68.21,BTC-30APR21-52000-P,52027.66,sell,0.3,,2021-04-26 03:00:04.416,BTC,30APR21,52000,P
